window_10min,SVM_Z_CURRENT_mean,SVM_Z_CURRENT_std,SVM_Z_CURRENT_min,SVM_Z_CURRENT_max,SVM_Z_CURRENT_median,SVM_Z_CURRENT_range,SVM_Z_CURRENT_cv,SVM_Z_CURRENT_skew,SVM_Z_CURRENT_kurt,SVM_Z_CURRENT_q25,SVM_Z_CURRENT_q75,SVM_Z_CURRENT_iqr,SVM_Z_EFFECTIVE_LOAD_RATIO_mean,SVM_Z_EFFECTIVE_LOAD_RATIO_std,SVM_Z_EFFECTIVE_LOAD_RATIO_min,SVM_Z_EFFECTIVE_LOAD_RATIO_max,SVM_Z_EFFECTIVE_LOAD_RATIO_median,SVM_Z_EFFECTIVE_LOAD_RATIO_range,SVM_Z_EFFECTIVE_LOAD_RATIO_cv,SVM_Z_EFFECTIVE_LOAD_RATIO_skew,SVM_Z_EFFECTIVE_LOAD_RATIO_kurt,SVM_Z_EFFECTIVE_LOAD_RATIO_q25,SVM_Z_EFFECTIVE_LOAD_RATIO_q75,SVM_Z_EFFECTIVE_LOAD_RATIO_iqr,SVM_Z_PEAK_LOAD_RATIO_mean,SVM_Z_PEAK_LOAD_RATIO_std,SVM_Z_PEAK_LOAD_RATIO_min,SVM_Z_PEAK_LOAD_RATIO_max,SVM_Z_PEAK_LOAD_RATIO_median,SVM_Z_PEAK_LOAD_RATIO_range,SVM_Z_PEAK_LOAD_RATIO_cv,SVM_Z_PEAK_LOAD_RATIO_skew,SVM_Z_PEAK_LOAD_RATIO_kurt,SVM_Z_PEAK_LOAD_RATIO_q25,SVM_Z_PEAK_LOAD_RATIO_q75,SVM_Z_PEAK_LOAD_RATIO_iqr,SVM_Z_POSITION_mean,SVM_Z_POSITION_std,SVM_Z_POSITION_min,SVM_Z_POSITION_max,SVM_Z_POSITION_median,SVM_Z_POSITION_range,SVM_Z_POSITION_cv,SVM_Z_POSITION_skew,SVM_Z_POSITION_kurt,SVM_Z_POSITION_q25,SVM_Z_POSITION_q75,SVM_Z_POSITION_iqr,n_samples,n_runs,SVM_Z_CURRENT_mean_diff,SVM_Z_CURRENT_mean_pct_change,SVM_Z_CURRENT_mean_ma3,SVM_Z_CURRENT_mean_ma_dev,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_diff,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_pct_change,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_ma3,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_ma_dev,SVM_Z_PEAK_LOAD_RATIO_mean_diff,SVM_Z_PEAK_LOAD_RATIO_mean_pct_change,SVM_Z_PEAK_LOAD_RATIO_mean_ma3,SVM_Z_PEAK_LOAD_RATIO_mean_ma_dev,SVM_Z_POSITION_mean_diff,SVM_Z_POSITION_mean_pct_change,SVM_Z_POSITION_mean_ma3,SVM_Z_POSITION_mean_ma_dev,anomaly_ensemble,anomaly_if,anomaly_score
359,12.515100671140939,36.580721930610366,-76.7,107.1,2.6500000000000004,183.8,2.9229267020570826,0.17790056624186898,0.8529078110636186,2.4,13.9,11.5,39.803691275167786,2.592176944109103,30.0,45.0,40.0,15.0,0.06512403400451146,-0.2655692844883116,-0.40393980602309165,38.0,42.0,4.0,106.22315436241611,12.165201816795275,2.0,110.0,109.0,108.0,0.11452495352651255,-6.569207275024229,47.55871882445717,108.0,109.0,1.0,1.5788590604026846,0.7325489333597522,1.0,3.0,1.0,2.0,0.46397360710139457,0.8426124678446494,-0.6720997896262983,1.0,2.0,1.0,600.0,2.0,-2.949161073825506,-0.19070817103735627,14.042730615848505,-1.5276299447075665,3.367449664429529,0.09242033523669191,38.263924116929665,1.5397671582381207,9.555369127516784,0.09884750234318052,102.69162869520325,3.531525667212861,0.09731543624161088,0.0656851642129106,1.5296102594030812,0.04924880099960349,0,0,-0.1877858430466301
360,14.063087248322148,30.9484116131547,-78.1,109.1,2.6,187.2,2.200684036632648,1.0492004682738056,1.7769054698990008,2.4,12.774999999999999,10.374999999999998,33.92617449664429,11.559473664114146,2.0,45.0,38.0,43.0,0.34072434736953666,-1.5780634570435512,1.2322847147276184,33.0,41.0,8.0,95.28859060402685,32.96467073498121,2.0,110.0,108.0,108.0,0.3459456218842232,-2.392390284218805,3.8973911348736676,107.0,109.0,2.0,1.4899328859060403,0.7182373350346721,1.0,3.0,1.0,2.0,0.48206019333408173,1.1112275409538996,-0.2043424986623008,1.0,2.0,1.0,600.0,2.0,1.5479865771812094,0.12368950261429168,14.014149888143178,0.04893736017896977,-5.877516778523493,-0.14766260590987657,36.72203579418345,-2.7958612975391546,-10.93456375838926,-0.1029395504588605,99.39317673378076,-4.104586129753912,-0.0889261744966443,-0.05632306057385761,1.5167785234899327,-0.026845637583892357,0,0,-0.14947045953337623
361,13.961073825503355,39.62366190859499,-76.3,108.0,2.6,184.3,2.838152881636695,0.01721177514521012,0.0826243004895928,2.4,39.949999999999996,37.55,39.22315436241611,3.8994333718516523,11.0,45.0,40.0,34.0,0.0994166184550449,-3.2477467783533,17.70568892007179,37.0,42.0,5.0,105.86409395973155,11.477123143379597,2.0,110.0,108.0,108.0,0.10841374741983104,-6.807768042044295,50.589841683968494,108.0,108.0,0.0,1.5302013422818792,0.7010872418876919,1.0,3.0,1.0,2.0,0.4581666624616934,0.9468944166948686,-0.40631466485004974,1.0,2.0,1.0,600.0,2.0,-0.10201342281879278,-0.007253984919347145,13.51308724832215,0.44798657718120616,5.296979865771817,0.15613254203758675,37.6510067114094,1.5721476510067092,10.575503355704697,0.11098394140019718,102.45861297539149,3.405480984340059,0.04026845637583887,0.027027027027026973,1.5329977628635347,-0.002796420581655523,0,0,-0.151670175148164
362,18.839261744966443,37.6513983865469,-77.2,108.3,2.7,185.5,1.9985601822537855,0.2742314630819064,0.14693625113019904,2.4,52.0,49.6,39.645973154362416,2.5967983958177805,29.0,45.0,40.0,16.0,0.0654996759874475,-0.496539318934642,0.36634191551493966,37.75,42.0,4.25,106.63590604026845,9.486477913921732,2.0,110.0,108.0,108.0,0.08896138520489895,-7.356197218284251,62.3739966574649,108.0,109.0,1.0,1.5352348993288591,0.6911931799117093,1.0,3.0,1.0,2.0,0.4502198199206324,0.9127039337477458,-0.4193332554577891,1.0,2.0,1.0,600.0,2.0,4.8781879194630875,0.3494135179309683,15.621140939597316,3.218120805369127,0.42281879194630534,0.01077982632502028,37.59843400447428,2.047539149888138,0.771812080536904,0.007290593549409641,102.59619686800896,4.039709172259492,0.005033557046979942,0.00328947368421062,1.518456375838926,0.01677852348993314,0,0,-0.15103495514636178
363,10.85503355704698,37.50360419428908,-77.2,107.4,2.6,184.60000000000002,3.4549505533257534,0.010834023307754806,0.6444390608523576,2.4,14.5,12.1,38.54026845637584,6.488002315463297,3.0,44.0,40.0,41.0,0.16834346451963975,-3.6786161539309163,15.092214828806913,37.0,42.0,5.0,103.03187919463087,20.779530744829092,2.0,110.0,108.0,108.0,0.2016805954356692,-4.302524825197205,17.357282674432017,108.0,108.0,0.0,1.5419463087248322,0.7263947375631661,1.0,3.0,1.0,2.0,0.4710895142411828,0.9466232504801144,-0.5042504679190816,1.0,2.0,1.0,600.0,2.0,-7.984228187919463,-0.423807912221015,14.55178970917226,-3.69675615212528,-1.1057046979865746,-0.02788945786956698,39.136465324384794,-0.5961968680089527,-3.604026845637577,-0.03379749822987954,105.17729306487695,-2.145413870246074,0.006711409395973034,0.0043715846994534235,1.53579418344519,0.006152125279642151,0,0,-0.16971260894226997
364,14.024328859060402,34.9888226385634,-75.4,106.7,2.6,182.10000000000002,2.4948660994895957,0.24638758964955623,0.5700851261216391,2.4,15.525,13.125,36.36073825503356,9.908780697757338,2.0,45.0,39.0,43.0,0.2725131879407214,-2.29319179616688,4.1998520402004305,37.0,42.0,5.0,98.6241610738255,28.48799871390743,2.0,109.0,108.0,107.0,0.28885415504404266,-2.954069572837243,7.039825830277692,107.0,108.0,1.0,1.5016778523489933,0.6920901507164664,1.0,3.0,1.0,2.0,0.46087791042124465,1.029107381008382,-0.24186510403346873,1.0,2.0,1.0,600.0,2.0,3.1692953020134222,0.29196550018548284,14.572874720357943,-0.5485458612975407,-2.1795302013422813,-0.05655202437962559,38.18232662192394,-1.8215883668903814,-4.40771812080537,-0.04278013907209277,102.76398210290829,-4.139821029082782,-0.04026845637583887,-0.026115342763873728,1.5262863534675615,-0.02460850111856816,0,0,-0.192846624677377
365,14.170302013422818,33.68196895244809,-76.9,106.7,2.6,183.60000000000002,2.376940796360081,0.5181901353883609,1.2511710100967948,2.5,13.9,11.4,34.781879194630875,10.863835951851577,3.0,45.0,39.0,42.0,0.31234183440923974,-1.8185422024659073,2.060604383755509,36.0,41.0,5.0,95.25838926174497,33.17932453442695,2.0,109.0,108.0,107.0,0.3483086874717029,-2.3585174695852507,3.740809637317512,108.0,108.0,0.0,1.4748322147651007,0.686756452887276,1.0,3.0,1.0,2.0,0.46565056418750456,1.1188729482488362,-0.06444361132619036,1.0,2.0,1.0,600.0,2.0,0.14597315436241587,0.010408566130286623,13.016554809843399,1.1537472035794192,-1.578859060402685,-0.043422084813806494,36.56096196868009,-1.7790827740492148,-3.3657718120805384,-0.034127254168084376,98.97147651006712,-3.7130872483221538,-0.02684563758389258,-0.01787709497206702,1.506152125279642,-0.031319910514541194,0,0,-0.18807427567180873
366,10.623993288590604,32.18572278333468,-77.6,106.9,2.7,184.5,3.02953154327571,0.3909698108494217,1.8611006849892604,2.4,13.3,10.9,34.95134228187919,12.143787631014636,3.0,44.0,39.0,41.0,0.34744839076783274,-1.971863047713252,2.325905772124573,37.0,42.0,5.0,92.1510067114094,36.39947384872233,2.0,109.0,108.0,107.0,0.3949981139404703,-1.96750851507034,1.9796199230487357,107.0,108.0,1.0,1.5385906040268456,0.7448562165772347,1.0,3.0,1.0,2.0,0.48411592702293554,0.9789079901008455,-0.5269709690859252,1.0,2.0,1.0,600.0,2.0,-3.5463087248322136,-0.2502634539103664,12.93954138702461,-2.3155480984340056,0.16946308724831738,0.004872165943077489,35.364653243847876,-0.41331096196868344,-3.107382550335572,-0.03262056575192873,95.34451901565996,-3.193512304250561,0.06375838926174482,0.04323094425483487,1.50503355704698,0.03355704697986561,0,0,-0.17821989898423807
367,11.109228187919463,35.745639194454355,-76.7,107.9,2.6,184.60000000000002,3.217652800878222,0.23883194202221522,1.0387998109793974,2.4,14.1,11.7,39.60906040268456,2.767127283192336,27.0,44.0,40.0,17.0,0.06986096754278953,-0.534615901166257,0.6263871989862229,37.0,42.0,5.0,104.90771812080537,15.670875651725373,2.0,110.0,108.0,108.0,0.14937771912720227,-5.29264555714668,28.581552891060614,108.0,109.0,1.0,1.5906040268456376,0.7448505377684904,1.0,3.0,1.0,2.0,0.4682815617194307,0.8235681772661452,-0.7432196665929856,1.0,2.0,1.0,600.0,2.0,0.48523489932885866,0.04567349452770886,11.96784116331096,-0.8586129753914964,4.65771812080537,0.13326292544765028,36.447427293064884,3.161633109619679,12.756711409395976,0.13843268635519457,97.43903803131991,7.46868008948546,0.052013422818792066,0.03380588876772084,1.5346756152125278,0.0559284116331098,0,0,-0.18797282412193544
368,15.413065326633166,33.26742663099161,-74.1,106.0,2.7,180.1,2.1583913339747425,0.5814252622052479,1.0476750532388701,2.5,14.6,12.1,39.86264656616415,2.5582925495670423,31.0,44.0,40.0,13.0,0.06417768938950855,-0.28795035126083274,-0.3790259429713516,38.0,42.0,4.0,106.04522613065326,11.71213582835626,2.0,109.0,108.0,107.0,0.11044472491318276,-6.821663921416686,50.222675600856064,108.0,109.0,1.0,1.592964824120603,0.7419483378301374,1.0,3.0,1.0,2.0,0.4657656757987298,0.8136293697614261,-0.7445891735403629,1.0,2.0,1.0,600.0,2.0,4.303837138713703,0.38741099434736936,12.382095601047745,3.0309697255854218,0.2535861634795893,0.006402226180109105,38.1410164169093,1.7216301492548496,1.1375080098478918,0.010842939206227031,101.034650320956,5.010575809697258,0.0023607972749652983,0.0014842143205477942,1.5740531516643619,0.018911672456241035,0,0,-0.180662294072771
369,15.550671140939595,35.80513013642916,-74.8,108.2,2.7,183.0,2.3024813406391513,0.3640953800766365,0.5137596253676415,2.5,18.424999999999997,15.924999999999997,38.100671140939596,6.4638568151657,4.0,45.0,39.5,41.0,0.1696520460559608,-3.443181355174012,13.697076171083978,37.0,41.0,4.0,104.1493288590604,18.04875329066061,2.0,110.0,108.0,108.0,0.17329687563407156,-5.025246640096379,24.966924778171137,108.0,109.0,1.0,1.5369127516778522,0.7031596391213181,1.0,3.0,1.0,2.0,0.4575143503453118,0.9284170871438415,-0.4416028104587477,1.0,2.0,1.0,600.0,2.0,0.13760581430642915,0.008927868103475234,14.024321551830743,1.526349589108852,-1.7619754252245556,-0.04420116517602568,39.19079270326277,-1.0901215623231764,-1.8958972715928581,-0.017878195377291295,105.03409103683968,-0.8847621777792796,-0.05605207244275068,-0.03518726314229459,1.5734938675480308,-0.03658111587017854,0,0,-0.18185322591976671
370,14.953187919463089,36.28150126935081,-76.7,107.6,2.6,184.3,2.426338882702515,0.2907009355270041,0.3951216530295545,2.5,17.975,15.475000000000001,35.535234899328856,11.34636209918871,2.0,44.0,39.0,42.0,0.31929891926514337,-2.26714049506968,3.7196823981376808,37.0,42.0,5.0,95.71476510067114,32.908365518834266,2.0,110.0,108.0,108.0,0.34381702221409427,-2.395871045471759,3.9140410245632804,108.0,109.0,1.0,1.4597315436241611,0.6811181576031966,1.0,3.0,1.0,2.0,0.466605082679891,1.1678518094165178,0.049831038687949025,1.0,2.0,1.0,600.0,2.0,-0.5974832214765069,-0.0384217000064736,15.305641462345283,-0.3524535428821949,-2.5654362416107404,-0.06733309846750046,37.83285086881087,-2.297615969482017,-8.43456375838926,-0.08098529151160727,101.96977336346161,-6.255008262790469,-0.07718120805369111,-0.05021834061135355,1.529869706474205,-0.07013816285004393,0,0,-0.18803490234298942
371,12.518288590604026,34.24401096270783,-75.8,106.2,2.6,182.0,2.7355185746724753,0.34352367409574236,0.8099409719760278,2.5,13.774999999999999,11.274999999999999,34.68120805369127,11.851137557015207,2.0,44.0,39.0,42.0,0.34171639980556673,-1.9459394187168757,2.3151530113440355,37.0,41.0,4.0,91.88422818791946,36.99986399577472,2.0,110.0,108.0,108.0,0.40267916186990727,-1.9528258121963196,1.9321857142090497,107.0,109.0,2.0,1.4597315436241611,0.6711755109250578,1.0,3.0,1.0,2.0,0.45979379828889017,1.1483879980949208,0.05200404248128887,1.0,2.0,1.0,600.0,2.0,-2.4348993288590624,-0.16283479763467656,14.340715883668905,-1.8224272930648784,-0.8540268456375841,-0.02403324047405453,36.105704697986575,-1.4244966442953029,-3.8305369127516826,-0.04002033446692144,97.24944071588368,-5.365212527964218,0.0,0.0,1.4854586129753915,-0.02572706935123037,0,0,-0.18826155129928474
372,15.846644295302012,38.01552719676595,-75.1,106.2,2.7,181.3,2.3989638745179795,0.2212550212497858,0.13927884871954843,2.5,39.324999999999996,36.824999999999996,37.47315436241611,8.713224805080108,2.0,44.0,40.0,42.0,0.2325191181081644,-3.10312208906444,9.011832977211883,37.0,42.0,5.0,99.71308724832215,27.06543387402119,2.0,110.0,108.0,108.0,0.2714331149593065,-3.1512947681215606,8.31078689861307,108.0,108.0,0.0,1.4932885906040267,0.682276410092542,1.0,3.0,1.0,2.0,0.45689521394961247,1.0411155219474855,-0.18406999791603118,1.0,2.0,1.0,600.0,2.0,3.3283557046979855,0.2658794515406988,14.43937360178971,1.4072706935123023,2.791946308724839,0.08050314465408825,35.896532438478744,1.5766219239373669,7.828859060402692,0.08520351332103804,95.77069351230426,3.942393736017891,0.03355704697986561,0.02298850574712641,1.4709172259507828,0.022371364653243964,0,0,-0.15940993233738382
373,17.624496644295302,36.789005535861335,-76.3,108.4,2.8,184.7,2.0873790768809957,0.2523734575263126,0.39961094127692665,2.5,41.525,39.025,39.56208053691275,2.6380228846091143,27.0,44.0,40.0,17.0,0.06668059032304305,-0.5159438653112461,0.8867772654913368,37.0,42.0,5.0,105.91778523489933,12.245868552257802,2.0,109.0,108.0,107.0,0.11561673542455131,-6.525059601161214,47.966203814939185,108.0,109.0,1.0,1.5453020134228188,0.6857209242436161,1.0,3.0,1.0,2.0,0.4437455709546093,0.869493028509745,-0.45991008359925933,1.0,2.0,1.0,600.0,2.0,1.7778523489932905,0.1121910933231689,15.329809843400446,2.2946868008948567,2.088926174496642,0.05574460463866737,37.23881431767338,2.323266219239372,6.204697986577173,0.06222551279678257,99.17170022371364,6.746085011185684,0.052013422818792066,0.03483146067415732,1.4994407158836687,0.045861297539150137,0,0,-0.17490672855728312
374,14.652173913043478,37.81360908610956,-75.3,106.5,2.6,181.8,2.580750768488189,0.21334633781147858,0.34048931743107635,2.4,19.425,17.025000000000002,39.5685618729097,2.9361402446692386,22.0,44.0,40.0,22.0,0.0742038655359735,-1.2651729138630754,4.589097222506707,37.0,42.0,5.0,104.96321070234114,14.691990698307302,2.0,110.0,108.0,108.0,0.13997276379027157,-5.7218750645713055,34.779709303486094,108.0,109.0,1.0,1.5418060200668897,0.7117756237208198,1.0,3.0,1.0,2.0,0.4616505672289048,0.9264206681134175,-0.4775046347005216,1.0,2.0,1.0,600.0,2.0,-2.9723227312518237,-0.168647240896602,16.041104950880264,-1.3889310378367856,0.0064813359969448925,0.00016382697545180847,38.86793225741285,0.7006296154968439,-0.9545745325581834,-0.009012410242917879,103.53136106185421,1.4318496404869308,-0.0034959933559290945,-0.002262336634238582,1.5267988746979115,0.01500714536897818,0,0,-0.1870708152738661
375,12.71979865771812,38.26179142414274,-75.3,107.1,2.6,182.39999999999998,3.0080500842618485,0.09040789161653942,0.3289498069356389,2.4,15.0,12.6,39.90436241610738,2.502955784673484,31.0,44.0,40.0,13.0,0.06272386358598143,-0.2569172087872148,-0.8557919420211819,38.0,42.0,4.0,105.81375838926175,13.425069186320513,2.0,110.0,108.0,108.0,0.126874514152811,-6.064397721096869,38.95957387623096,108.0,109.0,1.0,1.5067114093959733,0.6968996821606804,1.0,3.0,1.0,2.0,0.462530301300407,1.019706592694767,-0.2759687455850135,1.0,2.0,1.0,600.0,2.0,-1.9323752553253577,-0.13188317766315494,14.998823071685635,-2.279024413967514,0.33580054319768493,0.008486549101184071,39.67833494197661,0.22602747413077395,0.8505476869206063,0.008103293346586105,105.56491810883408,0.2488402804276717,-0.03509461067091646,-0.022762014296321076,1.5312731476285604,-0.024561738232587116,0,0,-0.1821004527420867
376,13.442617449664429,36.982463650698804,-76.5,107.4,2.7,183.9,2.7511356169420718,0.2625107327461765,0.7304595942703203,2.5,15.125,12.625,39.57046979865772,2.8825876180190835,26.0,44.0,40.0,18.0,0.0728469394648649,-0.8165868048489032,1.5883071025474917,38.0,42.0,4.0,105.51510067114094,14.21898742946417,2.0,109.0,108.0,107.0,0.1347578435600465,-6.0580524563067195,38.0931382702725,108.0,109.0,1.0,1.5956375838926173,0.7442199206434588,1.0,3.0,1.0,2.0,0.4664091195620415,0.8087176391783574,-0.7592739132128732,1.0,2.0,1.0,600.0,2.0,0.7228187919463078,0.056826276216857874,13.604863340142009,-0.1622458904775801,-0.3338926174496635,-0.008367321195812072,39.68113136255827,-0.11066156390054971,-0.29865771812080766,-0.0028224847379687557,105.43068992091462,0.0844107502263256,0.08892617449664408,0.059020044543429684,1.5480516711184933,0.04758591277412405,0,0,-0.195007924658762
377,13.59479865771812,38.619078184121975,-77.1,107.6,2.6,184.7,2.84072454152875,-0.0001881591250730568,0.33405313351028143,2.4,28.025,25.625,36.72147651006711,9.610023225137523,2.0,44.0,39.0,42.0,0.2617003491813015,-2.7505554793974336,6.658622385363358,37.0,42.0,5.0,98.18624161073825,30.0179309769425,2.0,110.0,108.0,108.0,0.3057244119389896,-2.7814807483924775,5.966561367328433,108.0,109.0,1.0,1.4144295302013423,0.6225940663837469,1.0,3.0,1.0,2.0,0.4401732663875601,1.2255371519526972,0.38677088272612936,1.0,2.0,1.0,600.0,2.0,0.15218120805369217,0.011320801817319426,13.252404921700224,0.3423937360178968,-2.8489932885906057,-0.07199796472184539,38.732102908277405,-2.0106263982102917,-7.328859060402692,-0.06945791658053346,103.17170022371364,-4.985458612975393,-0.18120805369127502,-0.11356466876971605,1.5055928411633108,-0.0911633109619685,0,0,-0.16161803544991638
378,12.2743288590604,37.093684647461,-75.8,107.4,2.6,183.2,3.022054001761569,0.1697559751543902,0.6798228237995882,2.4,14.15,11.75,33.20637583892618,13.645180499978556,2.0,44.0,38.0,42.0,0.4109204981045535,-1.6578640238602578,1.0448772270249647,36.0,41.25,5.25,89.43288590604027,39.73687226669837,2.0,110.0,108.0,108.0,0.44432058592458495,-1.695691587066082,0.9532760979607549,107.0,109.0,2.0,1.4530201342281879,0.6657081447959856,1.0,3.0,1.0,2.0,0.458154797111325,1.1644097012105028,0.10416729434211103,1.0,2.0,1.0,600.0,2.0,-1.3204697986577205,-0.09713051527306404,13.103914988814317,-0.8295861297539169,-3.515100671140935,-0.09572329342958963,36.49944071588367,-3.2930648769574944,-8.75335570469798,-0.08915053230574677,97.71140939597315,-8.27852348993288,0.038590604026845554,0.027283511269276417,1.4876957494407155,-0.0346756152125276,0,0,-0.1733650772279685
379,13.700838926174498,35.93133576770174,-75.5,106.6,2.6,182.1,2.622564644494683,0.28699960011819714,0.5268367343664577,2.4,15.1,12.7,38.461409395973156,5.871181922741653,7.0,45.0,40.0,38.0,0.15265124224377372,-3.0542033479467166,10.988168169734223,37.0,42.0,5.0,103.42785234899328,20.445866120814333,2.0,110.0,108.0,108.0,0.19768240040240326,-4.369814498108599,18.10069919736182,108.0,109.0,1.0,1.5201342281879195,0.6966406658002605,1.0,3.0,1.0,2.0,0.45827575807610954,0.9729409479953046,-0.3495796621088041,1.0,2.0,1.0,600.0,2.0,1.4265100671140978,0.116218987082223,13.189988814317672,0.5108501118568256,5.255033557046978,0.15825375170532063,36.12975391498882,2.331655480984338,13.994966442953015,0.1564856853401373,97.01565995525726,6.412192393736021,0.06711409395973167,0.04618937644341803,1.4625279642058164,0.05760626398210311,0,0,-0.18878291569562028
380,15.313255033557049,36.00533072776198,-74.8,108.0,2.7,182.8,2.351252601021852,0.3625596318378471,0.7003408923944856,2.5,15.3,12.8,39.77348993288591,2.56885716372662,27.0,45.0,40.0,18.0,0.0645871701995809,-0.5689601521559735,0.9334747181874912,38.0,42.0,4.0,106.67114093959732,10.103127365405985,2.0,110.0,108.0,108.0,0.09471284619639435,-7.420053950232742,63.1123724444203,108.0,109.0,1.0,1.580536912751678,0.7369414742367841,1.0,3.0,1.0,2.0,0.46626021087592706,0.8431681095275448,-0.6881566307509597,1.0,2.0,1.0,600.0,2.0,1.6124161073825505,0.11768739973302966,13.762807606263982,1.5504474272930668,1.3120805369127524,0.03411420843694102,37.147091722595086,2.626398210290823,3.2432885906040383,0.03135798063040429,99.84395973154362,6.827181208053702,0.06040268456375841,0.039735099337748325,1.5178970917225951,0.06263982102908283,0,0,-0.1867515239789861
381,12.590100671140942,37.193646145589085,-76.3,108.3,2.6,184.6,2.954197676182562,0.2177736282058006,0.541434258769244,2.4,14.8,12.4,39.54362416107382,3.0364358174731354,25.0,44.0,40.0,19.0,0.07678698859529824,-1.056658716738016,2.5138753971059913,37.75,42.0,4.25,105.36409395973155,14.350357452330034,2.0,110.0,108.0,108.0,0.1361977967353329,-5.935000697988443,36.917615975534744,108.0,109.0,1.0,1.558724832214765,0.7321484797664621,1.0,3.0,1.0,2.0,0.46970989659936646,0.901939108620967,-0.5907561081365449,1.0,2.0,1.0,600.0,2.0,-2.723154362416107,-0.17782988374768527,13.868064876957497,-1.2779642058165557,-0.22986577181208645,-0.005779371440624459,39.25950782997763,0.28411633109619316,-1.307046979865774,-0.012253051465962006,105.15436241610739,0.2097315436241587,-0.02181208053691286,-0.013800424628450214,1.553131991051454,0.005592841163311046,0,0,-0.19240791577917948
382,13.621644295302014,36.40067943748078,-76.8,107.1,2.7,183.89999999999998,2.6722676534752168,0.21576916892788056,0.6059376710076827,2.4,15.025,12.625,39.75335570469799,2.6431275364805713,29.0,45.0,40.0,16.0,0.06648816155583592,-0.35602982074556916,-0.06425121709898551,38.0,42.0,4.0,105.89597315436242,12.70793772554197,2.0,109.0,108.0,107.0,0.1200039750993918,-6.289682907308901,42.25751258966732,108.0,109.0,1.0,1.575503355704698,0.7213460212281354,1.0,3.0,1.0,2.0,0.4578511487241413,0.8374245602192856,-0.6359560599730694,1.0,2.0,1.0,600.0,2.0,1.0315436241610723,0.08193291309620565,13.841666666666669,-0.22002237136465475,0.2097315436241658,0.005303801765105254,39.69015659955257,0.06319910514541505,0.531879194630875,0.005048011847699652,105.97706935123044,-0.0810961968680175,0.016778523489932917,0.010764262648008671,1.5715883668903803,0.0039149888143177325,0,0,-0.19471781569889768
383,13.733389261744968,39.26290539970739,-76.3,105.6,2.7,181.89999999999998,2.8589377794071673,0.09181325329395366,0.224064872438952,2.4,19.125,16.725,39.66778523489933,2.6167596475332036,30.0,44.0,40.0,14.0,0.06596687039716562,-0.42390782471049615,0.06925289035227644,38.0,42.0,4.0,105.19798657718121,14.03169506964681,2.0,109.0,108.0,107.0,0.1333836846711139,-5.7990129851166135,36.299676526962074,108.0,109.0,1.0,1.5570469798657718,0.7253633139916721,1.0,3.0,1.0,2.0,0.46585833527913423,0.8982773704151863,-0.5698062319311825,1.0,2.0,1.0,600.0,2.0,0.11174496644295395,0.0082034858656157,13.315044742729308,0.41834451901566005,-0.08557046979866101,-0.0021525345038619914,39.65492170022372,0.012863534675609856,-0.6979865771812115,-0.006591247583737414,105.48601789709174,-0.2880313199105302,-0.01845637583892623,-0.011714589989350377,1.5637583892617446,-0.006711409395972812,0,0,-0.18983776279716374
